1,859,178802,0,2600960,5349376
2,847,178802,0,2600960,5349376
3,877,178802,0,2674688,5398528
4,876,178802,0,2809856,5480448
5,855,178802,0,2809856,5484544
6,872,178802,0,2879488,5554176
7,840,178802,0,2879488,5562368
8,842,178802,0,2879488,5566464
9,849,178802,0,2879488,5574656
10,851,178802,0,2879488,5578752
11,850,178802,0,2879488,5582848
12,849,178802,0,2879488,5582848
13,843,178802,0,2879488,5582848
14,841,178802,0,2879488,5582848
15,981,178802,0,2879488,5586944
16,845,178802,0,2879488,5586944
17,862,178802,0,2879488,5586944
18,839,178802,0,2879488,5586944
19,842,178802,0,2879488,5586944
20,843,178802,0,2879488,5586944
21,839,178802,0,2879488,5586944
22,841,178802,0,2879488,5586944
23,845,178802,0,2879488,5586944
24,835,178802,0,2879488,5586944
25,851,178802,0,2879488,5586944
26,838,178802,0,2879488,5586944
27,852,178802,0,2879488,5591040
28,865,178802,0,2879488,5591040
29,839,178802,0,2879488,5591040
30,841,178802,0,2879488,5591040
31,845,178802,0,2879488,5591040
32,844,178802,0,2879488,5591040
33,842,178802,0,2879488,5591040
34,845,178802,0,2879488,5591040
35,851,178802,0,2879488,5591040
36,842,178802,0,2879488,5591040
37,929,178802,0,2879488,5591040
38,841,178802,0,2879488,5591040
39,841,178802,0,2879488,5591040
40,834,178802,0,2879488,5591040
41,835,178802,0,2879488,5591040
42,838,178802,0,2879488,5591040
43,851,178802,0,2879488,5591040
44,850,178802,0,2879488,5591040
45,835,178802,0,2879488,5591040
46,840,178802,0,2879488,5591040
47,844,178802,0,2879488,5591040
48,852,178802,0,2879488,5591040
49,840,178802,0,2879488,5591040
50,846,178802,0,2879488,5591040
51,841,178802,0,2879488,5591040
52,842,178802,0,2879488,5591040
53,846,178802,0,2879488,5591040
54,841,178802,0,2879488,5591040
55,837,178802,0,2879488,5591040
56,840,178802,0,2879488,5591040
57,840,178802,0,2879488,5591040
58,836,178802,0,2879488,5591040
59,844,178802,0,2879488,5591040
60,840,178802,0,2879488,5591040
61,845,178802,0,2879488,5591040
62,843,178802,0,2879488,5591040
63,843,178802,0,2879488,5591040
64,841,178802,0,2879488,5591040
65,846,178802,0,2879488,5591040
66,837,178802,0,2879488,5591040
67,842,178802,0,2879488,5591040
68,840,178802,0,2879488,5591040
69,843,178802,0,2879488,5591040
70,842,178802,0,2879488,5591040
71,841,178802,0,2879488,5591040
72,839,178802,0,2879488,5591040
73,868,178802,0,2879488,5591040
74,840,178802,0,2879488,5591040
75,836,178802,0,2879488,5591040
76,845,178802,0,2879488,5591040
77,843,178802,0,2879488,5591040
78,842,178802,0,2879488,5591040
79,835,178802,0,2879488,5591040
80,857,178802,0,2879488,5591040
81,840,178802,0,2879488,5591040
82,842,178802,0,2879488,5591040
83,842,178802,0,2879488,5591040
84,841,178802,0,2879488,5591040
85,842,178802,0,2879488,5591040
86,844,178802,0,2879488,5591040
87,864,178802,0,2879488,5591040
88,837,178802,0,2879488,5591040
89,839,178802,0,2879488,5591040
90,841,178802,0,2879488,5591040
91,851,178802,0,2879488,5591040
92,841,178802,0,2879488,5591040
93,837,178802,0,2879488,5591040
94,846,178802,0,2879488,5591040
95,848,178802,0,2879488,5591040
96,852,178802,0,2879488,5591040
97,844,178802,0,2879488,5591040
98,842,178802,0,2879488,5591040
99,841,178802,0,2879488,5591040
100,833,178802,0,2879488,5591040
